MyUnknownColumn,order_id,order_item_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,seller_zip_code_prefix,payment_type,payment_sequential,payment_installments,price,freight_value,payment_value,shipping_limit_date,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day_of_purchase,month_of_purchase,year_of_purchase,month/year_of_purchase,order_status,order_unique_id
818,d6f2337b7df53866592eb81ac57cdf74,1,b45ccf2d0ce0106a433bae91a7a42d56,44859cf48c8a8c5de12460df1a984dab,5541,"sao paulo",SP,8096dd79187d317b844454d6e6d9039a,cool_stuff,43,1462,1,900,25,7,12,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,2,829,14.62,843.62,"2018-01-10 20:31:46","2018-01-04 19:59:45","2018-01-04 20:31:46","2018-01-05 22:26:55","2018-01-08 20:22:41","2018-01-22 00:00:00",Thursday,January,2018,January-2018,delivered,d6f2337b7df53866592eb81ac57cdf74-1
819,d7c877c5db825f754e75a32ac35e13b0,1,75cc2d098cc1aa9cb7ea863100b5c200,ad025c560160b103fa526e237381ece7,88340,camboriu,SC,243332c5551ef72c46bb6885fcaaa848,beleza_saude,55,2221,1,2000,30,12,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,1,120,18.09,276.18,"2018-03-08 15:35:29","2018-03-04 15:23:16","2018-03-04 15:35:29","2018-03-06 00:37:36","2018-03-15 22:28:26","2018-03-28 00:00:00",Sunday,March,2018,March-2018,delivered,d7c877c5db825f754e75a32ac35e13b0-1
820,d7c877c5db825f754e75a32ac35e13b0,2,75cc2d098cc1aa9cb7ea863100b5c200,ad025c560160b103fa526e237381ece7,88340,camboriu,SC,243332c5551ef72c46bb6885fcaaa848,beleza_saude,55,2221,1,2000,30,12,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,1,120,18.09,276.18,"2018-03-08 15:35:29","2018-03-04 15:23:16","2018-03-04 15:35:29","2018-03-06 00:37:36","2018-03-15 22:28:26","2018-03-28 00:00:00",Sunday,March,2018,March-2018,delivered,d7c877c5db825f754e75a32ac35e13b0-2
821,da2b50d5837f2e4ffffe075865ca8b98,1,4ce9ca52dba093efebe5fcda0d986da5,998b6cba01b8f81af7ad0e068084015f,38700,"patos de minas",MG,c23687a012b702cc7d231d3b07deb6e2,beleza_saude,41,1632,1,1600,25,16,18,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,boleto,1,1,69.3,17.74,87.04,"2017-12-26 09:59:41","2017-12-18 18:59:22","2017-12-19 09:59:41","2017-12-19 23:19:47","2017-12-27 00:52:43","2018-01-15 00:00:00",Monday,December,2017,December-2017,delivered,da2b50d5837f2e4ffffe075865ca8b98-1
822,dac20199c3b53e630f19bf3dc1744bba,1,03326ac6bdb11c844b82c85df77525cb,0783cb00028b2271dca70a603e36a447,59575,extremoz,RN,03d5bcd7db52bee20887c5034650185d,beleza_saude,50,1238,1,575,25,20,23,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,1,59.99,21.22,81.21,"2017-12-07 08:53:22","2017-12-01 08:41:02","2017-12-01 11:31:23","2017-12-05 22:56:55","2018-01-12 20:59:18","2018-01-08 00:00:00",Friday,December,2017,December-2017,delivered,dac20199c3b53e630f19bf3dc1744bba-1
823,e264592bd65236932df8193bed000e39,1,ad68c4246c1d9103b42ec8aaa5e85483,220e9027e82d084db3fad8882094abf2,51020,recife,PE,3f9051ef3d646215621400c6a9b50e01,beleza_saude,56,1148,1,2000,30,12,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,10,733.95,25.54,759.49,"2018-03-05 11:50:26","2018-02-26 11:58:39","2018-02-27 11:50:26","2018-02-28 21:21:51","2018-03-12 17:52:29","2018-03-23 00:00:00",Monday,February,2018,February-2018,delivered,e264592bd65236932df8193bed000e39-1
824,e466da8b1fce311e8469cb62530c18a9,1,68d8144a07678ddc6c45bf0af744e865,06befcbb6c53f601d005532bb48d7410,5016,"sao paulo",SP,f54cd09fa7e3c0f502187f200eb84084,beleza_saude,41,424,1,2000,30,12,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,3,139.34,12,151.34,"2018-08-23 06:10:06","2018-08-16 05:54:30","2018-08-16 06:10:06","2018-08-16 15:07:00","2018-08-17 20:28:25","2018-08-24 00:00:00",Thursday,August,2018,August-2018,delivered,e466da8b1fce311e8469cb62530c18a9-1
825,e80d57705140f5094ac949c1c982fe70,1,96d288e02fd830e85326526a2eccb935,57cb3c639461ff73e3ef963ebec63089,86870,ivaipora,PR,0368744ea61d6163219e3bcbbbac3680,beleza_saude,46,799,1,2000,30,12,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,1,209.89,18.72,228.61,"2017-07-27 15:23:17","2017-07-21 21:14:56","2017-07-22 15:23:17","2017-07-25 19:48:25","2017-08-02 14:52:08","2017-08-14 00:00:00",Friday,July,2017,July-2017,delivered,e80d57705140f5094ac949c1c982fe70-1
826,eef276c7d2a8add364316e714f060623,1,c79c8d356d92bb1b74efb6c4a7766527,bc19782d13a3729e8ebcd477e849034f,4571,"sao paulo",SP,d696ead711c63f9d5d1af6fcfbc3fca2,beleza_saude,59,971,1,2200,26,17,19,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,2,102.28,13.27,115.55,"2018-02-01 15:31:15","2018-01-26 15:10:11","2018-01-26 15:40:12","2018-01-29 23:32:23","2018-01-31 19:53:08","2018-02-09 00:00:00",Friday,January,2018,January-2018,delivered,eef276c7d2a8add364316e714f060623-1
827,f09126bf1e12e8ed060f26f510be949f,1,3e46d957b84b38b6d616d4a486ef89a2,8a8184964479ee3db54e895e5a0a0d00,30692,"belo horizonte",MG,d0b746fab0f305184f317eab7547fec3,beleza_saude,50,833,1,1525,25,16,18,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,1,72.34,16.76,89.1,"2017-10-03 14:35:16","2017-09-27 14:19:23","2017-09-27 14:35:16","2017-09-27 19:57:58","2017-10-05 20:23:42","2017-10-20 00:00:00",Wednesday,September,2017,September-2017,delivered,f09126bf1e12e8ed060f26f510be949f-1
828,f4b7dd32932ce541611390cebb64b110,1,9fab04dc9d3e7a724b546cf3ca3ba3bb,73de59bf3a2643b862a6045683ab50a8,38400,uberlandia,MG,7a40001d3da620600ab80109510f3496,beleza_saude,47,3963,1,850,16,24,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,1,125,20.07,145.07,"2018-08-13 19:30:17","2018-08-07 19:13:54","2018-08-07 19:30:29","2018-08-08 11:04:00","2018-08-10 17:38:05","2018-08-21 00:00:00",Tuesday,August,2018,August-2018,delivered,f4b7dd32932ce541611390cebb64b110-1
829,f52952f4c900a5c0295a392769f7538e,1,e98719d1f6780ce146828b440839781e,3b82170500b55585ed1e146663291132,8235,"sao paulo",SP,25d5e7a4f8052c1843acdb8bf8969fc6,beleza_saude,53,1121,1,3300,30,12,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,1,99,13.99,112.99,"2018-06-19 23:32:29","2018-06-13 23:06:08","2018-06-13 23:38:36","2018-06-14 15:07:00","2018-06-18 23:21:59","2018-06-28 00:00:00",Wednesday,June,2018,June-2018,delivered,f52952f4c900a5c0295a392769f7538e-1
830,fe200ad195ed77d67e1de3300313f170,1,121d3c0609b8e4783396c134b682711e,692c055d3498b3654eee909e6656d30b,17507,marilia,SP,1e8c13efcd43c9fb018a870ba9dd73a5,beleza_saude,55,235,1,500,30,12,16,a416b6a846a11724393025641d4edd5e,"sao paulo",SP,3702,credit_card,1,2,57,13.42,70.42,"2018-01-24 18:14:53","2018-01-18 17:58:30","2018-01-18 18:14:53","2018-01-19 22:42:22","2018-01-26 16:51:52","2018-02-08 00:00:00",Thursday,January,2018,January-2018,delivered,fe200ad195ed77d67e1de3300313f170-1
831,0005f50442cb953dcd1d21e1fb923495,1,351d3cb2cee3c7fd0af6616c82df21d3,0782c41380992a5a533489063df0eef6,6636,jandira,SP,4535b0e1091c278dfd193e5a1d63b39f,livros_tecnicos,52,1192,1,850,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,53.99,11.4,65.39,"2018-07-06 14:10:56","2018-07-02 13:59:39","2018-07-02 14:10:56","2018-07-03 14:25:00","2018-07-04 17:28:31","2018-07-23 00:00:00",Monday,July,2018,July-2018,delivered,0005f50442cb953dcd1d21e1fb923495-1
832,40ef667b4259d5f521a0fd1a093d0415,1,bb8bd97c39739129411746c4ca7c754f,990302c82284e848fd5985e4f0c917ad,7114,guarulhos,SP,4535b0e1091c278dfd193e5a1d63b39f,livros_tecnicos,52,1192,1,850,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,53.99,9.13,63.12,"2018-07-17 04:06:09","2018-07-11 19:25:07","2018-07-12 04:06:09","2018-07-12 15:04:00","2018-07-13 17:45:33","2018-07-20 00:00:00",Wednesday,July,2018,July-2018,delivered,40ef667b4259d5f521a0fd1a093d0415-1
833,4cdbb26aa0dc8e7179f33edf59722fa8,1,07de064ec1b736d53124c6275c05fee3,bd723d073dbd7a197adadb1049a08a71,2712,"sao paulo",SP,4535b0e1091c278dfd193e5a1d63b39f,livros_tecnicos,52,1192,1,850,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,debit_card,1,1,53.99,9.13,63.12,"2018-07-09 20:31:51","2018-07-03 19:29:11","2018-07-05 16:32:16","2018-07-04 14:52:00","2018-07-05 18:21:48","2018-07-20 00:00:00",Tuesday,July,2018,July-2018,delivered,4cdbb26aa0dc8e7179f33edf59722fa8-1
834,01c1644529b18608f086d2ff0f3b8181,1,3c90bb0fba16e889f898e2da1df5fb32,95206211b1daa20267e50fdd46555802,78643,querencia,MT,8b41f2becf919f6177cca1ff15dfd311,livros_tecnicos,41,1362,1,1550,29,5,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,103.99,31.6,135.59,"2018-07-02 05:12:58","2018-06-23 09:55:44","2018-06-26 05:12:58","2018-06-26 14:25:00","2018-07-05 20:24:21","2018-08-01 00:00:00",Saturday,June,2018,June-2018,delivered,01c1644529b18608f086d2ff0f3b8181-1
835,034fe9142b806fe19c1cbc1c752ab08d,1,9805ae32c145edf1ad0e8d8ab5e8fd8e,15bfb86101ff330333ec4d68ae7c96c9,26015,"nova iguacu",RJ,20fb650ad1615624d7e202031400f695,livros_tecnicos,53,1417,1,750,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,37.5,16.32,53.82,"2018-05-04 14:55:20","2018-04-28 14:44:05","2018-04-28 14:55:20","2018-05-02 09:23:00","2018-05-11 23:56:37","2018-05-18 00:00:00",Saturday,April,2018,April-2018,delivered,034fe9142b806fe19c1cbc1c752ab08d-1
836,27a67bd7466cbdf5af5708129e2ca7e5,1,4c756f2c4da833ba391a526d128e1fbf,707464f6fc1bb8238162a2ed443d226a,22743,"rio de janeiro",RJ,20fb650ad1615624d7e202031400f695,livros_tecnicos,53,1417,1,750,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,5,37.5,16.45,53.95,"2018-07-31 12:55:25","2018-07-26 12:43:09","2018-07-26 12:55:25","2018-07-27 12:39:00","2018-08-02 17:42:12","2018-08-24 00:00:00",Thursday,July,2018,July-2018,delivered,27a67bd7466cbdf5af5708129e2ca7e5-1
837,9d0ca265751868d6105b4e52c50125a9,1,fc365f3d1e68addeaeaf7d5910104107,8e69969e07cc4b37724212374ea79033,20720,"rio de janeiro",RJ,20fb650ad1615624d7e202031400f695,livros_tecnicos,53,1417,1,750,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,2,37.5,16.45,53.95,"2018-08-16 18:31:38","2018-08-14 18:05:43","2018-08-14 18:35:06","2018-08-15 14:36:00","2018-08-20 23:47:48","2018-08-29 00:00:00",Tuesday,August,2018,August-2018,delivered,9d0ca265751868d6105b4e52c50125a9-1
838,d68d5c93a1000f0278b511ffa6aeaa50,1,1b8cd2bc8b536be7634caf5929c70704,71a5cdf7a8c5994c5845613c8c011057,11700,"praia grande",SP,20fb650ad1615624d7e202031400f695,livros_tecnicos,53,1417,1,750,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,37.5,9.01,46.51,"2018-08-09 08:44:48","2018-08-06 12:11:14","2018-08-07 08:44:48","2018-08-10 18:11:00","2018-08-13 16:57:42","2018-08-13 00:00:00",Monday,August,2018,August-2018,delivered,d68d5c93a1000f0278b511ffa6aeaa50-1
839,03d6e874e44c091359a3ad62f2bec233,1,59d26debe9d60cc8467a7bf2b835959f,9476d3ad0ab0f072a52c1b5fc5612313,3470,"sao paulo",SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.49,11.15,68.64,"2018-05-10 03:12:07","2018-05-02 13:42:27","2018-05-04 03:12:07","2018-05-07 14:52:00","2018-05-08 17:08:48","2018-05-14 00:00:00",Wednesday,May,2018,May-2018,delivered,03d6e874e44c091359a3ad62f2bec233-1
840,150f52d53dc64bc95bac1d22d50fdcb5,1,1e962f6745aa0b6926f1ff0561512454,bfb00593503594f777586aee0f73788f,18520,cerquilho,SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,2,57.89,10.29,68.18,"2018-05-23 21:10:26","2018-05-20 20:48:30","2018-05-20 21:10:26","2018-05-23 14:12:00","2018-06-06 15:12:35","2018-06-06 00:00:00",Sunday,May,2018,May-2018,delivered,150f52d53dc64bc95bac1d22d50fdcb5-1
841,157ca6af9e09fbc0742ec25ceb3f0f67,1,501a71dd201c522f49ddd9630e71f24e,28c168011ad8f640afda4c852be57df3,95555,"capao da canoa",RS,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.89,22.99,80.88,"2018-05-15 03:51:47","2018-05-07 18:42:24","2018-05-09 03:51:47","2018-05-11 11:12:00","2018-05-17 19:04:09","2018-06-05 00:00:00",Monday,May,2018,May-2018,delivered,157ca6af9e09fbc0742ec25ceb3f0f67-1
842,1a2f6c0996af3c2c4aa6eb3e3d536e0b,1,66112b1cd81cd04a54f4315599e8a66a,882d0fd31adb8726ad70e59db5128f8b,11013,santos,SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,57.89,11.15,69.04,"2018-05-28 13:16:34","2018-05-23 12:46:35","2018-05-23 13:16:34","2018-05-24 15:58:00","2018-06-02 16:38:39","2018-06-11 00:00:00",Wednesday,May,2018,May-2018,delivered,1a2f6c0996af3c2c4aa6eb3e3d536e0b-1
843,244e8c98d54a7a388245e6b5b85d37ee,1,26ef1573f4d7d4d8ddf8f351200c2068,92804e89b4f4cfd4da6c62da8e68c62a,4822,"sao paulo",SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,57.89,11.43,69.32,"2018-07-10 22:31:32","2018-07-04 21:32:55","2018-07-05 16:35:20","2018-07-05 14:36:00","2018-07-06 18:33:36","2018-07-20 00:00:00",Wednesday,July,2018,July-2018,delivered,244e8c98d54a7a388245e6b5b85d37ee-1
844,33d3d6ef8e5cb45848d12d1a05bc1d1e,1,bad9465f854efad22cb4b4b376224b71,74b0c4459430b807fce50b7894607742,2652,"sao paulo",SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.49,11.15,68.64,"2018-05-10 02:35:11","2018-05-03 01:54:33","2018-05-04 02:35:11","2018-05-07 11:09:00","2018-05-08 15:39:06","2018-05-15 00:00:00",Thursday,May,2018,May-2018,delivered,33d3d6ef8e5cb45848d12d1a05bc1d1e-1
845,34a989b4dcc21e3151e957dfe67df824,1,319c850f33954b0d3911b7317282b335,76de6c90299164750e98433eae294dea,12224,"sao jose dos campos",SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,57.49,11.15,68.64,"2018-05-07 12:59:27","2018-05-01 12:31:07","2018-05-01 12:59:27","2018-05-03 17:14:00","2018-05-07 17:52:45","2018-05-14 00:00:00",Tuesday,May,2018,May-2018,delivered,34a989b4dcc21e3151e957dfe67df824-1
846,3644a0f31cdec4bf8c4b7b9285a21c9b,1,3610c1f3ac5cfb96a72b822965fc8e19,416a472c8f407f12b47e045ad7c3e3d5,14094,"ribeirao preto",SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,3,57.89,14.5,72.39,"2018-05-10 18:16:12","2018-05-04 17:58:27","2018-05-04 18:16:12","2018-05-08 10:30:00","2018-05-14 13:43:43","2018-05-22 00:00:00",Friday,May,2018,May-2018,delivered,3644a0f31cdec4bf8c4b7b9285a21c9b-1
847,3a584d92b987a7c7424dbff14eea843c,1,18298056f3ce66cf7c6a09d22407ea9f,3447db498f10ea4a1935ea8390cd8bf8,89234,joinville,SC,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,3,57.89,16.32,74.21,"2018-05-21 08:31:14","2018-05-16 08:16:32","2018-05-16 08:37:06","2018-05-17 12:42:00","2018-05-22 16:39:03","2018-06-06 00:00:00",Wednesday,May,2018,May-2018,delivered,3a584d92b987a7c7424dbff14eea843c-1
848,3a5e90544587e9755b94618af63ab9de,1,4cad82e85b102488a286e95130b8de6a,9f379a9b2a8b4356b1775c90cd76c66f,65950,"barra do corda",MA,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,57.89,56.96,114.85,"2018-05-11 18:31:54","2018-05-07 18:02:15","2018-05-07 18:34:46","2018-05-09 09:37:00","2018-05-23 00:18:49","2018-06-01 00:00:00",Monday,May,2018,May-2018,delivered,3a5e90544587e9755b94618af63ab9de-1
849,3c1bdb3d635a802bc38ca0b87c14f2e5,1,6d869e6b0b62654adddfa7f8dcc8f2f4,27364ade3735aa4e6883d94ee1c48f44,4571,"sao paulo",SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,57.89,11.15,69.04,"2018-05-25 16:58:29","2018-05-22 09:36:38","2018-05-22 16:58:29","2018-05-23 14:53:00","2018-05-24 18:04:53","2018-06-01 00:00:00",Tuesday,May,2018,May-2018,delivered,3c1bdb3d635a802bc38ca0b87c14f2e5-1
850,43900dda470fa7bbf2a0bcae68491435,1,ca2dc7d40c6aca30553ce1c68a0a1d4a,3279712e1ea8d52462488b4fb9dd7014,37704,"pocos de caldas",MG,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.89,10.29,136.36,"2018-05-16 02:57:21","2018-05-09 12:45:54","2018-05-10 02:57:21","2018-05-14 14:58:00","2018-05-22 19:31:37","2018-05-28 00:00:00",Wednesday,May,2018,May-2018,delivered,43900dda470fa7bbf2a0bcae68491435-1
851,43900dda470fa7bbf2a0bcae68491435,2,ca2dc7d40c6aca30553ce1c68a0a1d4a,3279712e1ea8d52462488b4fb9dd7014,37704,"pocos de caldas",MG,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.89,10.29,136.36,"2018-05-16 02:57:21","2018-05-09 12:45:54","2018-05-10 02:57:21","2018-05-14 14:58:00","2018-05-22 19:31:37","2018-05-28 00:00:00",Wednesday,May,2018,May-2018,delivered,43900dda470fa7bbf2a0bcae68491435-2
852,4b13014a5302b496d85822e47906556c,1,436dfa90e6b1c6ec640492f4b7a39ffe,661cb49d3e85d45012f4d977b577e72f,91740,"porto alegre",RS,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,3,57.89,12.77,70.66,"2018-05-23 19:10:28","2018-05-20 18:46:16","2018-05-20 19:10:28","2018-05-23 14:37:00","2018-06-08 15:56:43","2018-06-13 00:00:00",Sunday,May,2018,May-2018,delivered,4b13014a5302b496d85822e47906556c-1
853,4da1c4073a1bdbb3968cd681337f254d,1,7dca8ae78b5b510249184750e69930f5,66f0798f6d6678e98714e62c1f7735a7,14702,bebedouro,SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.89,10.29,68.18,"2018-05-17 03:10:52","2018-05-09 17:38:07","2018-05-11 03:10:52","2018-05-29 13:18:00","2018-06-08 16:12:45","2018-05-25 00:00:00",Wednesday,May,2018,May-2018,delivered,4da1c4073a1bdbb3968cd681337f254d-1
854,5791377a72320ea9128214180b17c54f,1,e76321220dd8fd5186c478b2ad214265,7831e0249ea8a971fa69a10bd3686395,5267,"sao paulo",SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.89,11.43,69.32,"2018-06-28 02:58:39","2018-06-20 20:02:11","2018-06-22 02:58:39","2018-06-22 14:53:00","2018-06-25 20:54:39","2018-07-12 00:00:00",Wednesday,June,2018,June-2018,delivered,5791377a72320ea9128214180b17c54f-1
855,646484e2931fb5d965e847f865fbc26a,1,5c8e83c881311741e0b462641ae02f0d,36128496a8835d7db5a8b51f0bba64e2,83406,colombo,PR,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.89,12.77,70.66,"2018-05-17 03:30:42","2018-05-10 10:30:41","2018-05-12 03:32:32","2018-05-15 14:44:00","2018-06-17 14:18:46","2018-06-01 00:00:00",Thursday,May,2018,May-2018,delivered,646484e2931fb5d965e847f865fbc26a-1
856,6a2bb0f0f146e59e7b2669959798670e,1,e8b0ff75e9847ee1b34fddb882b41b85,a7a054aada3cfdef011a637e301ac87f,35171,"coronel fabriciano",MG,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,3,57.89,16.32,74.21,"2018-05-21 13:30:26","2018-05-16 13:16:35","2018-05-16 13:33:39","2018-05-17 14:10:00","2018-05-22 17:46:27","2018-06-04 00:00:00",Wednesday,May,2018,May-2018,delivered,6a2bb0f0f146e59e7b2669959798670e-1
857,79f0fd0747eee58c3980cc9cdb2afbb1,1,cd40f10a04ad8f35228520b212ff43ff,3f2d7b08a695103e3929c7d99b9416c4,12071,taubate,SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,57.89,14.5,72.39,"2018-05-14 15:50:40","2018-05-08 15:27:23","2018-05-08 15:50:40","2018-05-10 09:46:00","2018-05-16 20:39:00","2018-05-24 00:00:00",Tuesday,May,2018,May-2018,delivered,79f0fd0747eee58c3980cc9cdb2afbb1-1
858,7cb430e983dbba3559fa0f62ec454d5a,1,ba97a138522901f3c9694658b912c80c,84e9ba76684828812312d1140876623e,29090,vitoria,ES,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,2,57.89,12.77,70.66,"2018-05-23 02:31:26","2018-05-17 21:05:51","2018-05-18 02:36:28","2018-05-21 15:20:00","2018-06-14 19:58:39","2018-06-04 00:00:00",Thursday,May,2018,May-2018,delivered,7cb430e983dbba3559fa0f62ec454d5a-1
859,81672c21ff06fb612df0660ff7d9ae06,1,937afb3c743cbde0849c9f8463628d15,7e152bb52633a3cb351bf4bc2a75e0bd,38407,uberlandia,MG,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,boleto,1,1,57.89,19.38,77.27,"2018-06-08 03:30:59","2018-05-29 10:48:05","2018-05-31 03:36:18","2018-06-04 14:24:00","2018-06-13 21:06:58","2018-07-04 00:00:00",Tuesday,May,2018,May-2018,delivered,81672c21ff06fb612df0660ff7d9ae06-1
860,83bdd2499feae1bac3b451293f37ebf6,1,42329f6f9ded091237c82dd2a87dab28,ab7d9fdcd69ca947247b4fd6e3dd5001,29100,"vila velha",ES,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,1,57.89,17.99,75.88,"2018-05-10 15:10:28","2018-05-04 14:57:17","2018-05-04 15:10:28","2018-05-07 10:07:00","2018-05-24 20:46:39","2018-05-23 00:00:00",Friday,May,2018,May-2018,delivered,83bdd2499feae1bac3b451293f37ebf6-1
861,8d197eef337470b4ef3c9d7ef80d14fb,1,f09a06597ebdc4eb72ecb8470fef9f48,37ffa5420cf7284f58e1f77192d71259,7600,mairipora,SP,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21,ba143b05f0110f0dc71ad71b4466ce92,"sao paulo",SP,2274,credit_card,1,3,57.89,11.15,69.04,"2018-05-11 09:31:18","2018-05-06 19:01:58","2018-05-07 09:32:45","2018-05-09 10:24:00","2018-05-11 22:47:40","2018-05-17 00:00:00",Sunday,May,2018,May-2018,delivered,8d197eef337470b4ef3c9d7ef80d14fb-1
